2000			
ID	NOME	CARGO	CPF
243	Rossella	 Cabeleireiro	46221815277
244	Rina	 Escultor	79647160879
245	Pierluigi	 Dançarino	35610823176
246	Remo	 Economista	87435731955
247	Alessia	 Estilista	36846900649
248	Nunzia	 Esteticista	87865130864
249	Italo	 Florista	87923512282
250	Rosalba	 Fonoaudiólogo	16885924398
251	Emma	 Garçom	07346563405
252	Rossana	 Historiador	86382505267
253	Tiziano	 Hoteleiro	95899642068
254	Natale	 Ilustrador	40435209224
255	Santa	 Joalheiro	82455433121
256	Rino	 Juiz	47527502707
257	Ivano	 Lavador de carros	08107883148
258	Serena	 Marceneiro	94253154374
259	Olga	 Maquiador	93028947643
260	Alfio	 Mecânico	74036670022
261	Carmen	 Metalúrgico	49947331182
262	Lucio	 Nutricionista	60823071211
263	Benito	 Oceanógrafo	67561902372
264	Lúcia	 Ortopedista	17429923423
265	Mariangela	 Paleontólogo	04502563370
266	Fulvio	 Pescador	94479853535
267	Milena	 Piloto	51038025385
268	Fiorella	 Porteiro	70446817368
269	Agata	 Psicoterapeuta	57025085546
270	Edoardo	 Quiroprático	00945533851
271	Martina	 Repórter	12959315989
272	Mariano	 Salva-vidas	65629462706
273	Livio	 Sapateiro	01899310445
274	Ivan	 Soldador	77104740796
275	Fernanda	 Taxista	49594171110
276	Vita	 Técnico em informática	81145736699
277	Ines	 Técnico em radiologia	12747222674
278	Valéria	 Técnico em enfermagem	87396912779
279	Valerio	 Técnico em eletrônica	14077480334
280	Nunzio	 Técnico em mecânica	55024761357
281	Raffaela	 Técnico em segurança do trabalho	21133693510
282	Addolorata	 Técnico em telecomunicações	05177632892
283	Susanna	 Técnico em turismo	41003741797
284	Dante	 Terapeuta ocupacional	02994174845
285	Beatrice	 Tesoureiro	54957064006
286	Marilena	 Topógrafo	25438734577
287	Orazio	 Tradutor	07054786367
288	Gianna	 Urologista	91722289569
289	Dina	 Urologista	27940567647
290	Ennio	 Vendedor	66918777738
291	Elsa	 Vidraceiro	84165816260
292	Letizia	 Vigia	29997105026
293	Gaetana	 Web designer	84514144982
294	Egidio	 Xilógrafo	97260077800
295	Giampaolo	 Yogaterapeuta	85380967417
296	Aniello	 Zelador	39626187507
297	Giampiero	 Zoólogo	89919571636
298	Natalina	Comediante	92017978972
299	Veronica	 Médico	20624918940
300	Ivo	 Professor	58012992025
301	Arturo	 Engenheiro	59651156870
302	Guglielmo	 Advogado	10255107734
303	Valentino	 Enfermeiro	62670868571
304	Lorena	 Contador	83166008645
305	Mattia	 Programador	78129381570
306	Elda	 Designer	57833231396
307	Benedetto	 Policial	43257092022
308	Giorgia	 Bombeiro	82540624590
309	Virginia	 Dentista	49883744035
310	Loris	 Psicólogo	98863292127
311	Amalia	 Arquiteto	48704572061
312	Amedeo	 Eletricista	48809057379
313	Rodolfo	 Jornalista	48675263703
314	Cosima	 Escritor	03634302565
315	Nicolo	 Chef de cozinha	42438975724
316	Marzia	 Ator	00454948423
317	Moreno	 Cantor	71277700525
318	Antonello	 Agricultor	55290510258
319	Mariella	 Fotógrafo	89039052269
320	Cristian	 Fisioterapeuta	21294880783
321	Mirko	 Nutricionista	67404090397
322	Irma	 Economista	98280630726
323	Santina	 Astrônomo	19458271920
324	Gianluigi	 Biólogo	26084252391
325	Valter	 Químico	11320966797
326	Ermanno	 Geólogo	15640859992
327	Flavia	 Tradutor	20714245313
328	Marinella	 Motorista	23366417745
329	Pierino	 Pedreiro	39561633169
330	Alba	 Pintor	37032560422
331	Cristiano	 Mecânico	28202120057
332	Maura	 Vendedor	12622659122
333	Damiano	 Terapeuta	20234832357
334	Katia	 Psiquiatra	31237093476
335	Sante	 Consultor	04428555657
336	Loretta	 Veterinário	25115880483
337	Cecilia	 Geógrafo	18531887982
338	Pasqua	 Cientista	38798589949
339	Osvaldo	 Cozinheiro	02914291000
340	Christian	 Padeiro	27470128839
341	Primo	 Barbeiro	71278055929
342	Stella	 Cabeleireiro	25225599941
343	Ferruccio	 Escultor	93293735890
344	Amelia	 Dançarino	28064306393
345	Rosetta	 Economista	25597530661
346	Flora	 Estilista	06631754033
347	Nello	 Esteticista	57194989793
348	Alice	 Florista	73263016888
349	Costantino	 Fonoaudiólogo	71608085360
350	Vanda	 Garçom	09465927547
351	Gilberto	 Historiador	22030385145
352	Serafina	 Hoteleiro	61802028404
353	Gioacchino	 Ilustrador	61145024792
354	Aurelio	 Joalheiro	56248109814
355	Orlando	 Juiz	21055921093
356	Catia	 Lavador de carros	10596055068
357	Lorenza	 Marceneiro	09787653778
358	Mirco	 Maquiador	20000532724
359	Edda	 Mecânico	19592486023
360	Diana	 Metalúrgico	38932237037
361	Sebastiana	 Nutricionista	71312058434
362	Camillo	 Oceanógrafo	72652393505
363	Gaspare	 Ortopedista	38553937699
364	Arnaldo	 Paleontólogo	08096065980
365	Giordano	 Pescador	37967665513
366	Valério	 Piloto	19892748378
367	Erminia	 Porteiro	42735997886
368	Nino	 Psicoterapeuta	57636959077
369	Nicolina	 Quiroprático	25427350525
370	Arianna	 Repórter	33859099579
371	Battista	 Salva-vidas	22563488075
372	Gemma	 Sapateiro	12937841246
373	Lorella	 Soldador	64476056982
374	Luigino	 Taxista	03523516398
375	Rosella	 Técnico em informática	33545295694
376	Donata	 Técnico em radiologia	66639395379
377	Martino	 Técnico em enfermagem	56815604286
378	Palma	 Técnico em eletrônica	16001087263
379	Girolamo	 Técnico em mecânica	76187493342
380	Viviana	 Técnico em segurança do trabalho	63399795205
381	Teresina	 Técnico em telecomunicações	99338160679
382	Matilde	 Técnico em turismo	97524756596
383	Rachele	 Terapeuta ocupacional	07357005852
384	Luana	 Tesoureiro	26217592801
385	David	 Topógrafo	80278332037
386	Michelangelo	 Tradutor	47405528305
387	Benedetta	 Urologista	54115668895
388	Sabina	 Urologista	35925374118
389	Ruggero	 Vendedor	17838461207
390	Carmelina	 Vidraceiro	13187292833
391	Eva	 Vigia	82232582787
392	Erika	 Web designer	02200298672
393	Bartolomeo	 Xilógrafo	15540210595
394	Anita	 Yogaterapeuta	57817233792
395	Romeo	 Zelador	40546282614
396	Ottavio	 Zoólogo	21221056880
397	Rinaldo	 Vidraceiro	35565825080
398	Nella	 Vigia	98813773444
399	Nazzareno	 Web designer	47146062414
400	Tonino	 Xilógrafo	61010288637
401	Adolfo	 Médico	40681363845
402	Eugenia	 Professor	26707566811
403	Rolando	 Engenheiro	23608956666
404	Ester	 Advogado	05677445471
405	Nunziata	 Enfermeiro	33194500526
406	Angiolina	 Contador	40015051412
407	Iole	 Programador	12982934893
408	Cristiana	 Designer	18704360939
409	Achille	 Policial	11539290078
410	Josef	 Bombeiro	49837870321
411	Oreste	 Dentista	14697659308
412	Livia	 Psicólogo	27988645609
413	Severino	 Arquiteto	37601054308
414	Patrizio	 Eletricista	95570259632
415	Emiliano	 Jornalista	30829479428
416	Fortunato	 Escritor	59021540175
417	Calogera	 Chef de cozinha	18800262228
418	Giovannina	 Ator	05395070936
419	Linda	 Cantor	07668101193
420	Vera	 Agricultor	57516521414
421	Salvatrice	 Fotógrafo	52725912050
422	Cav	 Fisioterapeuta	28343654663
423	Pia	 Nutricionista	55580893524
424	Tullio	 Economista	26190317250
425	Vilma	 Astrônomo	49720739976
426	Pierangelo	 Biólogo	62083148741
427	Fiorenzo	 Químico	61875579053
428	Cesarina	 Geólogo	04347187722
429	Miriam	 Tradutor	79598983816
430	Arcangelo	 Motorista	31967505855
431	Aurora	 Pedreiro	59103279405
432	Sauro	 Pintor	88217996241
433	Raimondo	 Mecânico	24838439138
434	Filippa	 Vendedor	33924471544
435	Gianpaolo	 Terapeuta	79967693876
436	Italia	 Psiquiatra	84236964654
437	Alvaro	 Consultor	23959897808
438	Cataldo	 Veterinário	53129631678
439	Morena	 Geógrafo	17416937599
440	Rossi	 Cientista	27650265180
441	Lara	 Cozinheiro	30901186356
442	Ambrogio	 Padeiro	70547128944
443	Lucrezia	 Barbeiro	07259653196
444	Pierpaolo	 Cabeleireiro	55864503947
445	Germano	 Escultor	80526132607
446	Camilla	 Dançarino	90657830784
447	Felicia	 Economista	85937488483
448	Leone	 Estilista	77749334687
449	Guerrino	 Esteticista	21599357036
450	Giacomina	 Florista	16822387219
451	Norma	 Fonoaudiólogo	10649827296
452	Augusta	 Garçom	68855567663
453	Enza	 Historiador	89091584493
454	Manuel	 Hoteleiro	19922602816
455	Pino	 Ilustrador	68091469275
456	Germana	 Joalheiro	25269954641
457	Savino	 Juiz	18392613065
458	Mafalda	 Lavador de carros	91334193040
459	Leonarda	 Marceneiro	22347637524
460	Albino	 Maquiador	17662205619
461	Bernardo	 Mecânico	79825237364
462	Fabiana	 Metalúrgico	24408540976
463	Adelina	 Nutricionista	93359962568
464	Sofia	 Oceanógrafo	32762416989
465	Clelia	 Ortopedista	54143303459
466	Paolina	 Paleontólogo	46713020161
467	Mariagrazia	 Pescador	20768190547
468	Andreina	 Piloto	51004049524
469	Piergiorgio	 Porteiro	22401838850
470	Romana	 Psicoterapeuta	32815540043
471	Libera	 Quiroprático	81293425799
472	Licia	 Repórter	53765544943
473	Sílvio	 Salva-vidas	96560271993
474	Orietta	 Sapateiro	60590417800
475	Regina	 Soldador	97783157124
476	Gilda	 Taxista	33011613714
477	Mariarosaria	 Técnico em informática	61090225665
478	Oscar	 Técnico em radiologia	91501724235
479	Alda	 Técnico em enfermagem	50907830494
480	Romina	 Técnico em eletrônica	62982918013
481	Clementina	 Técnico em mecânica	04150896073
482	Gloria	 Técnico em segurança do trabalho	03095636710
483	Lisa	 Técnico em telecomunicações	37285364443
484	Onofrio	 Técnico em turismo	99604636746
485	Serafino	 Terapeuta ocupacional	23208508746
486	Erminio	 Tesoureiro	71155781399
487	Giampietro	 Topógrafo	07036620046
488	Elia	 Tradutor	29930323668
489	Emílio	 Urologista	68461099722
490	Oronzo	 Urologista	12231953556
491	Eugênio	 Vendedor	59947716422
492	Giusy	 Vidraceiro	85428781610
493	Virgilio	 Vigia	29672968009
494	Annarita	 Web designer	43590461970
495	Dora	 Xilógrafo	74508580540
496	Fulvia	 Yogaterapeuta	03193738317
497	Lia	 Zelador	24611782088
498	Giacinto	 Zoólogo	80499936637
499	Leda	Fazendeiro	77885568749
500	Lúcio	Cartunista	77824277845
501	Luisella	 Médico	73255666858
502	Wanda	 Professor	83970958448
503	Romolo	 Engenheiro	78771283706
504	Salvo	 Advogado	86862307605
505	Gregorio	 Enfermeiro	09498132806
506	Pina	 Contador	56665707024
507	Giannina	 Programador	82846070671
508	Vincenzina	 Designer	86412191907
509	Ilario	 Policial	62819529138
510	Pasqualino	 Bombeiro	15871832005
511	Eduardo	 Dentista	88400414240
512	Pio	 Psicólogo	27922603844
513	Eliana	 Arquiteto	69244212619
514	Fiorenza	 Eletricista	21924821239
515	Vanna	 Jornalista	67838513134
516	Alex	 Escritor	06912031331
517	Beniamino	 Chef de cozinha	53379710186
518	Celeste	 Ator	81812302699
519	Delia	 Cantor	15977851484
520	Denis	 Agricultor	96230882185
521	Elide	 Fotógrafo	04533811447
522	Venera	 Fisioterapeuta	63039616336
523	Efisio	 Nutricionista	65170118709
524	Samuele	 Economista	96826482758
525	Otello	 Astrônomo	78318518560
526	Ubaldo	 Biólogo	20092497812
527	Vanessa	 Químico	37631640179
528	Raffaello	 Geólogo	73363804572
529	Emidio	 Tradutor	37881053196
530	Fortunata	 Motorista	49845956524
531	Giancarla	 Pedreiro	09638959971
532	Gigliola	 Pintor	04794267552
533	Franz	 Mecânico	40949289957
534	Consiglia	 Vendedor	45572277579
535	Sabino	 Terapeuta	71578098274
536	Tina	 Psiquiatra	62781564807
537	Albina	 Consultor	11921918192
538	William	 Veterinário	84895693518
539	Floriana	 Geógrafo	01491179340
540	Peter	 Cientista	63908929793
541	Noemi	 Cozinheiro	25538236276
542	Costanza	 Padeiro	41420170229
543	Jacopo	 Barbeiro	17602287619
544	Elisabeth	 Cabeleireiro	24280773251
545	Carlotta	 Escultor	41165171727
546	Debora	 Dançarino	61608382671
547	Tarcisio	 Economista	76925797708
548	Leopoldo	 Estilista	18904781230
549	Cecília	 Esteticista	89604776330
550	Orsola	 Florista	16770831768
551	Giada	 Fonoaudiólogo	47145483895
552	Clemente	 Garçom	13812821651
553	Gianpiero	 Historiador	97642071956
554	Santino	 Hoteleiro	03646237981
555	Lamberto	 Ilustrador	08467313955
556	Ercole	 Joalheiro	60168232852
557	Aurelia	 Juiz	51530452497
558	Virginio	 Lavador de carros	02281760684
559	Santi	 Marceneiro	33470509909
560	Gisella	 Maquiador	93166369654
561	Johann	 Mecânico	51798966923
562	Duilio	 Metalúrgico	11797153644
563	Demetrio	 Nutricionista	19420231402
564	Vittorino	 Oceanógrafo	81341602407
565	Miranda	 Ortopedista	88724488920
566	Adelaide	 Paleontólogo	11008808609
567	Monia	 Pescador	29879904671
568	Brigida	 Piloto	06290656164
569	Rossano	 Porteiro	94050953338
570	Alberta	 Psicoterapeuta	84021091011
571	Quinto	 Quiroprático	38007451509
572	Giambattista	 Repórter	18651774642
573	Silvestro	 Salva-vidas	58509719050
574	Brunella	 Sapateiro	66021026274
575	Sabatino	 Soldador	62506776083
576	Fausta	 Taxista	39604807261
577	Vittorina	 Técnico em informática	52314790164
578	Vasco	 Técnico em radiologia	62364540336
579	Alma	 Técnico em enfermagem	72045648074
580	Sabato	 Técnico em eletrônica	94430535706
581	Giacoma	 Técnico em mecânica	66814290715
582	Vinicio	 Técnico em segurança do trabalho	25895435822
583	Glória	 Técnico em telecomunicações	53214312785
584	Ruggiero	 Técnico em turismo	29875820125
585	Alois	 Terapeuta ocupacional	13371909885
586	Palmira	 Tesoureiro	43336517376
587	Antimo	 Topógrafo	25619309796
588	Débora	 Tradutor	38577181594
589	Liana	 Urologista	67705074739
590	Lea	 Urologista	47750391813
591	Daniel	 Vendedor	87359894470
592	Jéssica	 Vidraceiro	73282627920
593	Gaia	 Vigia	95294641698
594	Tatiana	 Web designer	49263833007
595	Leandro	 Xilógrafo	79678710204
596	Gavino	 Yogaterapeuta	33084914991
597	Gen	 Zelador	64004298072
598	Giuditta	 Zoólogo	34569473359
599	Gerardina	Fazendeiro	67868837034
600	Ersilia	 Médico	40354309498
601	Mimmo	 Professor	18663148865
602	Pietra	 Engenheiro	47828934191
603	Michael	 Advogado	17375463681
604	Manlio	 Enfermeiro	53286858449
605	Fabiola	 Contador	16600367473
606	Serenella	 Programador	34920579944
607	Natalino	 Designer	77807661419
608	Celestina	 Policial	01665695645
609	Concettina	 Bombeiro	60510521238
610	Provvidenza	 Dentista	42798415170
611	Annita	 Psicólogo	08281044293
612	Albertina	 Arquiteto	50211140394
613	Danila	 Eletricista	16819915775
614	Evelina	 Jornalista	62640985049
615	Ernesta	 Escritor	11745992073
616	Bernardino	 Chef de cozinha	92275475215
617	Cira	 Ator	77289715633
618	Tamara	 Cantor	40713847275
619	Gerarda	 Agricultor	70274149454
620	Vanni	 Fotógrafo	00556387062
621	Daria	 Fisioterapeuta	24514521490
622	Ermes	 Nutricionista	68092924844
623	Ignazia	 Economista	26462960135
624	Gualtiero	 Astrônomo	11324147725
625	Secondo	 Biólogo	63101780877
626	Thomas	 Químico	96835986236
627	Nicolino	 Geólogo	56216759395
628	Elvio	 Tradutor	66424773671
629	Olimpia	 Motorista	81912326591
630	Gelsomina	 Pedreiro	93439414153
631	Max	 Pintor	49876034692
632	Gastone	 Mecânico	80971477272
633	Paolino	 Vendedor	19019117316
634	Leo	 Terapeuta	65907897098
635	Pietrina	 Psiquiatra	99187619428
636	Loreta	 Consultor	63806564148
637	Nerina	 Veterinário	57661212125
638	Costa	 Geógrafo	29482431603
639	Oriana	 Cientista	21995579635
640	Alfonsina	 Cozinheiro	22936962396
641	Karl	 Padeiro	13610478165
642	Celestino	 Barbeiro	59818185955
643	Concetto	 Cabeleireiro	73831643959
644	Gianpietro	 Escultor	34701748704
645	Rosangela	 Dançarino	09535716541
646	Isidoro	 Economista	12065440353
647	Maurizia	 Estilista	86856953030
648	Bertilla	 Esteticista	04267897801
649	Giovan	 Florista	49852104632
650	Válter	 Fonoaudiólogo	18374581685
651	Marialuisa	 Garçom	45771425824
652	Adalgisa	 Historiador	79774897647
653	Omar	 Hoteleiro	63238729791
654	Anselmo	 Ilustrador	99921646180
655	Teodoro	 Joalheiro	13875078041
656	Oliviero	 Juiz	24793240892
657	Mariateresa	 Lavador de carros	35758075326
658	Mariarosa	 Marceneiro	79675082318
659	Lido	 Maquiador	01415730645
660	Arcangela	 Mecânico	44690993637
661	Vitantonio	 Metalúrgico	47168731868
662	Wilma	 Nutricionista	49753743018
663	Anton	 Oceanógrafo	67130549607
664	Renza	 Ortopedista	21942157372
665	Mary	 Paleontólogo	35672601936
666	Girolama	 Pescador	12069976725
667	Nives	 Piloto	18716783336
668	Libero	 Porteiro	53802323287
669	Dolores	 Psicoterapeuta	39241134786
670	Agostina	 Quiroprático	48406675307
671	Eros	 Repórter	55736275080
672	Ottorino	 Salva-vidas	03379582555
673	Liborio	 Sapateiro	32494766350
674	Fedele	 Soldador	38629145055
675	Angiolino	 Taxista	06605807703
676	Esterina	 Técnico em informática	71064422004
677	Incoronata	 Técnico em radiologia	88661486701
678	Fabrizia	 Técnico em enfermagem	23102328628
679	Ermelinda	 Técnico em eletrônica	62114889985
680	Fortuna	 Técnico em mecânica	03763728062
681	Érica	 Técnico em segurança do trabalho	03847341954
682	Giustina	 Técnico em telecomunicações	47759794089
683	Ilenia	 Técnico em turismo	74172551453
684	Arrigo	 Terapeuta ocupacional	68692045988
685	Déborah	 Tesoureiro	24652115643
686	Giusi	 Topógrafo	69607040915
687	Lauro	 Tradutor	70552153901
688	Rosita	 Urologista	21467667752
689	Pellegrino	 Urologista	66850862482
690	Paul	 Vendedor	19949797999
691	Giannino	 Vidraceiro	10309497560
692	Pâmela	 Vigia	04470150937
693	Catello	 Web designer	17905199259
694	Igino	 Xilógrafo	60702329676
695	Erasmo	 Yogaterapeuta	76322341954
696	Ileana	 Zelador	98682099664
697	Doriana	 Zoólogo	67160787445
698	Angelica	Comediante	01738997641
699	Ernestina	 Médico	78782416903
700	Placido	 Professor	28020496997
701	Micaela	 Engenheiro	36647023080
702	Angiolo	 Advogado	64189529463
703	Alfia	 Enfermeiro	71743049840
704	Riva	 Contador	90534979959
